Quarter End Date,Open,High,Low,Close,Volume,Dividends,ETF
2024-06-30,520.9201294160534,549.1756984807629,491.17082349769186,543.2000122070312,315792500,1.611,IVV
2024-09-30,544.5401295876089,575.4492000769228,509.2419980444717,574.801513671875,329280700,2.235,IVV
2024-12-31,574.1239333155308,609.9481054246279,565.9824293202107,588.6799926757812,377149100,2.134,IVV
2025-03-31,592.1699829101562,616.219970703125,578.0,597.0399780273438,179949200,0.0,IVV
2020-03-31,61.742805481748,63.53899923269413,38.89662092333593,50.64869689941406,6507900,0.0,ARKW
2020-06-30,48.95816764585099,83.2394540550808,45.71157832256239,81.50088500976562,23194100,0.0,ARKW
2020-09-30,81.79865308688014,112.61242934352319,81.74101636371674,104.3134536743164,47952900,0.0,ARKW
2020-12-31,105.81187970322989,148.88200192837337,104.42872249539661,142.40794372558594,64265400,1.894,ARKW
2021-03-31,143.72149545935696,185.96904098309915,129.11678912503373,143.45877075195312,125659500,0.0,ARKW
2021-06-30,147.311836753351,157.4212820637825,117.5283887080917,149.90975952148438,77101700,0.0,ARKW
2021-09-30,150.08489716760104,151.55410994207372,132.59039561269356,135.12017822265625,47520400,0.0,ARKW
2021-12-31,136.40454466769972,157.66452959205128,111.4568844508077,118.58000183105469,57547500,3.314,ARKW
2022-03-31,120.75,121.48999786376953,67.86000061035156,87.22000122070312,96321800,0.0,ARKW
2022-06-30,87.4800033569336,92.72899627685547,45.099998474121094,48.9900016784668,98686400,0.0,ARKW
2022-09-30,49.290000915527344,65.75900268554688,45.2599983215332,45.63999938964844,50483000,0.0,ARKW
2022-12-31,45.84000015258789,50.099998474121094,36.02000045776367,38.54999923706055,52514400,0.0,ARKW
2023-03-31,39.279998779296875,56.77299880981445,36.529998779296875,53.61000061035156,34770100,0.0,ARKW
2023-06-30,52.849998474121094,59.35599899291992,45.5,58.61000061035156,17005200,0.0,ARKW
2023-09-30,59.27000045776367,68.33000183105469,51.84000015258789,54.15999984741211,21973300,0.0,ARKW
2023-12-31,54.43000030517578,78.44300079345703,49.91999816894531,75.9000015258789,18269900,0.0,ARKW
2024-03-31,75.37999725341797,85.0,67.37000274658203,83.30000305175781,16917100,0.0,ARKW
2024-06-30,83.08000183105469,83.26000213623047,72.47000122070312,78.02999877929688,12587900,0.0,ARKW
2024-09-30,78.56999969482422,86.24500274658203,64.0,85.12999725341797,8051000,0.0,ARKW
2024-12-31,85.33000183105469,120.38999938964844,81.28700256347656,107.9800033569336,12981300,0.0,ARKW
2025-03-31,109.51000213623047,126.12000274658203,103.08000183105469,107.05999755859375,7673300,0.0,ARKW
2020-03-31,36.621244328139554,38.057374234199344,26.650833674345442,32.08003234863281,498100,0.059,FTXL
2020-06-30,30.592679090662312,44.15378210537863,30.009407366030135,42.75033950805664,795500,0.094,FTXL
2020-09-30,42.86725240405441,48.90762960456476,42.14630152382123,46.48223876953125,584400,0.057,FTXL
2020-12-31,47.61380781651095,59.08561207702235,46.25786757712502,58.402069091796875,653600,0.078,FTXL
2021-03-31,59.19326594507439,68.29691129388775,56.34202051048246,63.146759033203125,1030300,0.007,FTXL
2021-06-30,64.44602276236509,67.78409477775122,55.69300814386866,66.92403411865234,942500,0.035,FTXL
2021-09-30,66.58192810218634,70.45252686093956,61.26476077720066,66.3678207397461,579900,0.055,FTXL
2021-12-31,66.193700966199,81.33645863348197,63.22000849431745,79.45095825195312,1039800,0.105,FTXL
2022-03-31,80.41575307599341,81.39524342755374,60.737891342961674,69.01556396484375,1010100,0.062,FTXL
2022-06-30,68.295015190856,68.50577565269718,50.87642761227137,52.18098831176758,883100,0.098,FTXL
2022-09-30,51.071179587356944,62.30683695477705,47.901052554386936,48.004425048828125,606000,0.124,FTXL
2022-12-31,48.634522369336835,59.39515186276927,44.2534711177002,52.531097412109375,710700,0.187,FTXL
2023-03-31,53.31160556936225,64.1706416425452,52.06674762504538,64.12117004394531,21025500,0.089,FTXL
2023-06-30,63.92329470293401,70.78953342319247,56.82356087489267,70.53976440429688,5652000,0.103,FTXL
2023-09-30,70.77757639017638,75.02839673453306,64.922488404243,67.14647674560547,4416900,0.132,FTXL
2023-12-31,67.215973297698,82.34769680226124,61.17944488652554,81.11402130126953,4446900,0.166,FTXL
2024-03-31,80.05944372226261,94.9898606053192,75.23418988540598,90.15621185302734,7523900,0.077,FTXL
2024-06-30,90.8532391690181,104.58478870325185,79.22275046919171,99.5624008178711,2362200,0.125,FTXL
2024-09-30,99.6521289513624,107.41891188293022,78.10652632169055,93.10491943359375,3106400,0.102,FTXL
2024-12-31,93.01508643503041,97.22717016830806,85.36000061035156,87.2699966430664,19963600,0.166,FTXL
2025-03-31,88.44000244140625,96.72200012207031,82.08499908447266,83.88999938964844,2513700,0.0,FTXL
2020-03-31,41.658325570064896,43.24398726925024,26.271361164709024,31.919116973876953,2420500,0.0,FYC
2020-06-30,30.60750637584271,43.05801559834817,28.689031726023074,41.52128219604492,2186100,0.0,FYC
2020-09-30,41.54085571030764,48.23593406850701,40.16072615442682,46.27107620239258,2041200,0.012,FYC
2020-12-31,46.65292290706458,62.95596541281914,45.771746061944306,60.45692443847656,2286800,0.061,FYC
2021-03-31,61.04494353941322,75.54911370638895,59.01631915925772,68.27743530273438,5567000,0.0,FYC
2021-06-30,68.84583229536625,73.05008885972114,64.18097303202306,71.81526947021484,3029000,0.0,FYC
2021-09-30,72.30528427297347,73.09907421333496,65.1805961040033,70.18739318847656,2712700,0.029,FYC
2021-12-31,70.62857211744509,79.55028110042728,67.64812744772334,73.54144287109375,2457000,0.442,FYC
2022-03-31,74.15297986084946,74.7645128615723,60.265332771186856,67.39656829833984,3440400,0.0,FYC
2022-06-30,67.8108194582632,68.42234853779883,51.260044910354175,53.422096252441406,1621900,0.002,FYC
2022-09-30,53.3530537979602,64.10454269216252,52.35681156231561,53.1557731628418,1002200,0.0,FYC
2022-12-31,53.52072881669589,59.379804073640656,52.71190815235255,54.52683639526367,1750400,0.0,FYC
2023-03-31,54.98057324538138,61.45118917242612,53.530600024141044,57.12279510498047,1135800,0.059,FYC
2023-06-30,57.30053258621171,60.03571749246316,53.8544084912606,59.52748489379883,897900,0.072,FYC
2023-09-30,59.62635692735285,63.155887603759766,54.817325592041016,55.79744338989258,1419100,0.077,FYC
2023-12-31,55.50044073916741,63.90593655016479,50.87705599252132,62.44698715209961,1956300,0.156,FYC
2024-03-31,62.159166377274765,65.75196237102386,58.49691174894804,65.19617462158203,1961100,0.0,FYC
2024-06-30,65.34502806269305,67.18113113694042,60.06503345210838,65.46503448486328,630700,0.07,FYC
2024-09-30,65.42528826963765,74.66530829084387,63.19973165716456,74.23651885986328,1338500,0.344,FYC
2024-12-31,74.03686860595761,84.85741848046968,71.92068163325044,77.43000030517578,2832600,0.147,FYC
2025-03-31,78.16999816894531,81.2300033569336,72.80000305175781,74.2300033569336,1785300,0.0,FYC
2020-03-31,57.72895911987017,61.26116180419922,36.47231159532157,45.39188003540039,414200,0.506,IAK
2020-06-30,43.542137509500506,57.17709732055664,40.73089100664306,50.573890686035156,807800,0.219,IAK
2020-09-30,50.27968592449085,56.64166166348421,48.0548526926452,51.57886505126953,945800,0.36,IAK
2020-12-31,51.21797427293499,62.752540588378906,50.727549867080135,62.752540588378906,1072100,0.309,IAK
2021-03-31,62.84549787482235,72.9323923897282,60.42836700927855,69.58788299560547,595100,0.582,IAK
2021-06-30,69.60661860480678,77.81548811199936,69.60661860480678,72.80023956298828,642700,0.297,IAK
2021-09-30,72.97893999792379,77.84168139932596,69.94089339894822,74.01898193359375,362900,0.499,IAK
2021-12-31,74.20829956713824,80.71098846963037,73.66876983642578,79.59674835205078,624900,0.513,IAK
2022-03-31,79.79677942295073,88.8983166153524,77.47277128663995,87.19682312011719,2460700,0.324,IAK
2022-06-30,87.64609475931768,89.51008942995257,75.40466003050078,79.54640197753906,5663700,0.26,IAK
2022-09-30,79.53681027978712,85.27007220629122,75.15837705917399,76.26731872558594,2471000,0.465,IAK
2022-12-31,76.77840727573137,91.44557985784478,76.77840727573137,88.61861419677734,4820800,0.5,IAK
2023-03-31,89.04523650266866,92.39994683823946,78.204970460892,83.29283142089844,3550000,0.277,IAK
2023-06-30,83.36092767013699,86.77551330154402,80.05333939453223,85.73995971679688,2185500,0.239,IAK
2023-09-30,85.5546030357615,93.33939427413033,83.75962582661042,89.87635040283203,1665100,0.491,IAK
2023-12-31,89.7292546222341,99.59456285718893,87.48357021105218,98.60923767089844,2822900,0.433,IAK
2024-03-31,98.37286412097028,116.2380999703438,98.37286412097028,116.03053283691406,3444000,0.411,IAK
2024-06-30,116.07995163668762,116.62357248894307,107.82664544006536,111.83067321777344,5867100,0.224,IAK
2024-09-30,112.56353794376938,129.2905948041611,110.47389215863222,128.32176208496094,4479000,0.522,IAK
2024-12-31,127.96380278260617,138.29516093278036,123.7278342201885,126.47000122070312,3586100,0.731,IAK
2025-03-31,127.16999816894531,136.0399932861328,120.55999755859375,136.0399932861328,2090800,0.0,IAK
2020-03-31,27.51918209145321,29.10633087158203,20.773007677852487,24.397512435913086,141400,0.154,PBUS
2020-06-30,23.48904532030359,30.138652801513672,22.777255851645222,29.275541305541992,227200,0.104,PBUS
2020-09-30,29.506709280083854,34.13475799560547,29.45032756874993,32.06924819946289,121500,0.131,PBUS
2020-12-31,32.20697428487447,36.64161230741594,31.00417152625648,36.32451629638672,597500,0.128,PBUS
2021-03-31,37.23794609838435,38.58207683231122,35.631623220679614,38.29266357421875,50545500,0.127,PBUS
2021-06-30,38.69625403114291,41.779206880215625,38.57280484448997,41.663230895996094,3951400,0.045,PBUS
2021-09-30,41.76019580915427,44.174740208850146,41.05674234036198,41.858524322509766,599500,0.125,PBUS
2021-12-31,42.161651756823005,46.38811948982326,41.49438577749607,46.04848098754883,7824800,0.172,PBUS
2022-03-31,46.23025215545883,46.410121476387005,39.102449383521304,43.71026611328125,9132200,0.163,PBUS
2022-06-30,43.801490626277,44.171181117576,34.92500338076979,36.33308792114258,1585500,0.162,PBUS
2022-09-30,36.512488225438574,41.599309734650944,34.63573455810547,34.63573455810547,4149500,0.162,PBUS
2022-12-31,35.158759062699104,39.58508371747998,34.22700886839145,37.00297546386719,1908300,0.165,PBUS
2023-03-31,36.954327646338115,40.53401343453639,36.65277745383301,39.87217712402344,3166700,0.168,PBUS
2023-06-30,39.84482290137468,43.43267721866654,39.24595095864679,43.36404800415039,6842200,0.156,PBUS
2023-09-30,43.27581104499846,44.99154912005861,41.570441878577675,42.03763961791992,22423900,0.142,PBUS
2023-12-31,42.027801794231344,47.30469192935386,40.198364117669996,47.117095947265625,14870500,0.182,PBUS
2024-03-31,46.70239823518448,52.0577995508377,46.15934630943289,51.92901611328125,11316200,0.169,PBUS
2024-06-30,52.0478928521518,54.62926306534978,48.9868374940618,54.0528564453125,19372300,0.174,PBUS
2024-09-30,54.231737137847716,57.29961834419921,50.55467207183801,57.219871520996094,4530000,0.175,PBUS
2024-12-31,57.329523108213365,61.11760451832291,56.392475706341635,58.88999938964844,12270300,0.187,PBUS
2025-03-31,59.189998626708984,61.75,57.81999969482422,59.619998931884766,4296600,0.0,PBUS
2020-03-31,43.66232726644035,45.69849301201956,29.97582333506684,36.406620025634766,5103000,0.151,FDIS
2020-06-30,35.03679374925317,51.15642351403568,33.763429769195206,50.2714729309082,11108500,0.082,FDIS
2020-09-30,50.36808937223743,63.77898090179611,50.36808937223743,60.02094268798828,14299900,0.089,FDIS
2020-12-31,60.8143795497318,69.50639653094812,57.87284513757493,69.28351593017578,11401200,0.102,FDIS
2021-03-31,69.59359790700877,75.4657448531277,66.2989882955045,74.07139587402344,11330800,0.1,FDIS
2021-06-30,74.68268289620015,79.32062497009117,73.14963349602108,78.79025268554688,9579200,0.11,FDIS
2021-09-30,78.95544669542579,81.42451045274034,76.05022145756641,78.11575317382812,6969200,0.13,FDIS
2021-12-31,78.4855696857341,90.91285523586909,77.29830964272365,86.08201599121094,8956200,0.169,FDIS
2022-03-31,87.37889548686753,88.6562816234926,68.00362874118122,77.2494888305664,12692600,0.138,FDIS
2022-06-30,77.4546269382394,78.94922097370282,55.690356722993386,57.66983413696289,8554000,0.143,FDIS
2022-09-30,57.68942253663296,73.51460755992561,57.532737783160506,59.725685119628906,4997600,0.144,FDIS
2022-12-31,59.833634602299995,63.05249870138286,54.44534098078765,55.753597259521484,4468000,0.139,FDIS
2023-03-31,56.08804594117296,68.34439410917341,54.91749706167539,64.58895874023438,4623900,0.174,FDIS
2023-06-30,64.05630380786839,72.66683043229095,61.827059828629096,72.46915435791016,3715800,0.146,FDIS
2023-09-30,73.14126739671681,76.13611247194278,67.4282552054236,69.18106079101562,4709200,0.144,FDIS
2023-12-31,68.72553096904984,79.65237629993959,63.49685175133982,78.3228530883789,6096200,0.151,FDIS
2024-03-31,77.91605629786153,82.34691958487561,74.93950720719059,82.00886535644531,4879100,0.17,FDIS
2024-06-30,82.07846328839473,82.12817312833816,75.04884785493127,80.7168197631836,4526600,0.169,FDIS
2024-09-30,80.87623694819783,88.93533390560552,72.92512539912899,88.28646850585938,7550800,0.165,FDIS
2024-12-31,88.20660652607395,104.22875320462491,84.72266897776068,97.45999908447266,5245000,0.172,FDIS
2025-03-31,97.55999755859375,103.02999877929688,91.1500015258789,92.95999908447266,3540500,0.0,FDIS
2020-03-31,22.87845561056705,24.051387786865234,17.037723328850994,20.03642463684082,5679600,0.111,SPYX
2020-06-30,19.397275290005407,25.004352569580078,18.998786360586926,24.041362762451172,7185000,0.103667,SPYX
2020-09-30,24.164238999569978,28.07335788752068,24.090516628759527,26.40019989013672,4512000,0.087667,SPYX
2020-12-31,26.76050645546843,29.559469449630992,25.38249904210767,29.49285888671875,12404700,0.110333,SPYX
2021-03-31,29.588017411302967,31.374700122074255,28.750621462637653,31.25377082824707,7019100,0.105333,SPYX
2021-06-30,31.36196211011356,33.89627493755943,31.36196211011356,33.87393569946289,8915700,0.098,SPYX
2021-09-30,33.95372827101104,35.98348056245726,33.43990414558963,33.98465347290039,6373800,0.088333,SPYX
2021-12-31,34.112603728665846,38.092758861878494,33.74950621601078,37.76866149902344,6356100,0.115667,SPYX
2022-03-31,37.9515623910266,38.18260622567607,32.32958716776769,35.7203483581543,11196900,0.097333,SPYX
2022-06-30,35.913401367650394,36.11673590491012,28.526088194977927,29.789207458496094,11232900,0.111667,SPYX
2022-09-30,29.7762879800496,34.13615837329373,28.220113608047374,28.246042251586914,8154000,0.112,SPYX
2022-12-31,28.41458111409299,32.31360187578986,27.396874660840968,30.370277404785156,9507600,0.118,SPYX
2023-03-31,30.487396406822523,33.56509107089523,29.875761191417077,32.55193328857422,10535600,0.107,SPYX
2023-06-30,32.542138805540795,35.60760410391436,32.11125384959463,35.538822174072266,12292900,0.119,SPYX
2023-09-30,35.51917060633445,36.82400401299474,33.82760263128079,34.23371505737305,4950900,0.116,SPYX
2023-12-31,34.233713625900755,38.63020167095769,32.843861163903306,38.38098907470703,7123600,0.126,SPYX
2024-03-31,38.20297622680664,42.534884360554024,37.74212715200454,42.44563293457031,8169600,0.117,SPYX
2024-06-30,42.495216896264466,44.83514226270043,39.975251971169925,44.35774612426758,5643700,0.128,SPYX
2024-09-30,44.43731597259067,47.12917758518314,41.64257500232492,47.119205474853516,5860500,0.125,SPYX
2024-12-31,47.06934708967769,49.871564622843614,46.26657314908275,48.150001525878906,7768000,0.135,SPYX
2025-03-31,48.33000183105469,50.349998474121094,47.16999816894531,48.7599983215332,4315700,0.0,SPYX
2020-03-31,62.621326738057,66.24258422851562,42.97652069326536,52.96131896972656,510400,0.155,PSL
2020-06-30,52.001460097960404,63.049185440207296,50.95691487222368,61.32538604736328,617800,0.176,PSL
2020-09-30,61.419745529759076,75.17761993408203,61.419745529759076,71.81512451171875,388600,0.188,PSL
2020-12-31,72.3164729823661,83.35340318277764,71.90972207729142,82.12122344970703,276000,0.174,PSL
2021-03-31,82.71835239813214,89.82719421386719,79.76108339949204,87.97427368164062,362600,0.125,PSL
2021-06-30,88.51528980580119,93.51715637925227,87.12955474853516,89.17039489746094,212000,0.352,PSL
2021-09-30,89.43719687909537,89.50389099121094,84.20189666748047,85.5697021484375,168300,0.354,PSL
2021-12-31,85.77056087642102,90.01749525457352,81.17931365966797,87.76909637451172,298100,0.307,PSL
2022-03-31,87.43313660046807,88.08584588018185,76.77876764425369,82.39129638671875,1187700,0.207,PSL
2022-06-30,82.83387529176979,86.9135171514719,72.22106672606506,75.90626525878906,699500,0.363,PSL
2022-09-30,76.45736744470318,82.0359918316497,72.46612294677473,72.56311798095703,214600,0.245,PSL
2022-12-31,73.12560759650799,85.50072479248047,72.71829616562789,80.95653533935547,236600,0.82,PSL
2023-03-31,80.57457336057226,84.73344433898492,79.75187179251145,84.61552429199219,350700,0.271,PSL
2023-06-30,84.81206084719186,87.7796502119163,82.70920144452226,85.6490707397461,328300,0.36,PSL
2023-09-30,85.41224613333938,87.08971391466275,82.01543602847372,82.5595703125,595200,0.227,PSL
2023-12-31,81.81757140582343,91.42432705870876,77.82068634033203,90.92745208740234,179600,0.397,PSL
2024-03-31,90.93739399424715,97.73274689823992,89.25796675196823,97.23493194580078,175700,0.184,PSL
2024-06-30,97.145319399951,99.5050137525224,91.23117056648194,96.94178009033203,101000,0.134,PSL
2024-09-30,97.02153859459739,101.96846788911682,94.74829855813707,101.63911437988281,167000,0.101,PSL
2024-12-31,101.71895768681453,110.59142320075249,99.60314885825773,104.94999694824219,145100,0.208,PSL
2025-03-31,105.5999984741211,114.44999694824219,103.02999877929688,111.26000213623047,139000,0.0,PSL
2020-03-31,276.47773282420764,290.96866700434424,203.5440473871526,240.3715057373047,5926017600,1.406,SPY
2020-06-30,231.26023548964358,301.60446339855105,227.45532299466728,288.83465576171875,7088447300,1.366,SPY
2020-09-30,289.9680203156232,336.0340093313656,289.49968033846915,314.9404602050781,4365421300,1.339,SPY
2020-12-31,317.57370642396586,357.4320711371788,303.3826559916133,353.1065979003906,4508801900,1.58,SPY
2021-03-31,354.45710422838374,377.117515972391,344.5499565743165,375.5351257324219,5111787400,1.278,SPY
2021-06-30,377.49663072410226,407.61179352069354,377.2881725894563,406.9273376464844,4291494900,1.376,SPY
2021-09-30,407.6972542610079,431.6342406277464,401.13797367501417,409.2610168457031,4421665700,1.428,SPY
2021-12-31,411.0157275674213,458.41613552839937,406.6097071770432,454.5497741699219,4771450600,1.633,SPY
2022-03-31,455.8321673669444,459.35404125916847,392.99378697928523,433.5746765136719,7164072400,1.366,SPY
2022-06-30,435.1779434126898,439.5170671475904,349.18536426466517,363.7246398925781,6233847400,1.577,SPY
2022-09-30,363.0594511538043,416.2514076867015,345.6533596097296,345.78887939453125,4880051400,1.596,SPY
2022-12-31,349.56445429264244,397.3986605026586,337.00809690014466,371.9336853027344,5506690900,1.781,SPY
2023-03-31,373.82044300181167,406.82891777283385,367.45993379829554,399.6733093261719,5694540600,1.506,SPY
2023-06-30,399.14609534593035,435.36590340502386,394.15738109687845,434.3664245605469,4926143600,1.638,SPY
2023-09-30,434.0137098156611,450.2014953897743,415.25816664579037,420.3617248535156,4718070300,1.583,SPY
2023-12-31,419.51603684912214,471.5018952913904,402.39593802128496,469.290283203125,5142218400,1.906,SPY
2024-03-31,466.1801558607712,519.5751863076914,460.5227465585689,518.0499877929688,4567343100,1.595,SPY
2024-06-30,518.8027590135915,546.7571015570238,489.1203256217564,540.73583984375,3635161600,1.759,SPY
2024-09-30,542.1368764681023,572.7822602105816,507.0032513256614,571.8353881835938,3328125900,1.746,SPY
2024-12-31,571.4766419055114,607.0269624285027,563.373919358678,586.0800170898438,2937428500,1.966,SPY
2025-03-31,589.3900146484375,613.22998046875,575.3499755859375,594.1799926757812,1866925000,0.0,SPY
2020-03-31,50.72774799349938,52.20747460423795,24.92252990650952,31.719579696655273,53865700,0.672,VDE
2020-06-30,30.79006099674721,52.36801337694963,29.785857569544675,42.25825881958008,96991400,0.642,VDE
2020-09-30,42.392680297829976,44.79544310448045,33.815358751334124,34.30038070678711,46214500,0.552,VDE
2020-12-31,33.95149895207133,48.621267094731586,31.16050261144401,44.61896514892578,68689000,0.603,VDE
2021-03-31,45.21262788655205,65.04422490026563,44.24901046170289,59.09687805175781,80746000,0.688,VDE
2021-06-30,59.50534443879814,69.08251785822567,55.542378098677645,66.54865264892578,57150100,0.658,VDE
2021-09-30,68.16217138131933,68.3112443753465,55.1751357587131,65.60295867919922,74452900,0.923,VDE
2021-12-31,66.16223402648681,74.75541848864611,64.88300515409558,69.74473571777344,84554100,0.939,VDE
2022-03-31,69.87955304463556,100.20021473912986,69.83461746320924,96.9271240234375,138356700,0.82,VDE
2022-06-30,96.68262828954029,118.03484296304279,88.10234064961733,90.9646987915039,73570700,1.008,VDE
2022-09-30,91.90662724547721,109.80326740195237,83.10005631617392,94.0701675415039,58331600,1.237,VDE
2022-12-31,97.63553079973005,122.82463068617417,97.23732053777084,113.60456085205078,46073600,1.361,VDE
2023-03-31,112.7521507775621,120.74231163382248,97.57739957044717,108.00857543945312,31019500,1.01,VDE
2023-06-30,112.830807023226,114.21129620004668,99.76350548978267,107.68782806396484,28508300,0.981,VDE
2023-09-30,107.88813793822398,125.0300671690185,104.11063872193603,121.71017456054688,35347100,0.866,VDE
2023-12-31,121.61414855264657,124.49509659675772,108.20816206125893,113.6393051147461,39624800,1.06,VDE
2024-03-31,114.29820036634244,128.7611764994117,107.07946558701302,128.55618286132812,33874800,0.956,VDE
2024-06-30,128.90759071309103,134.62769757512595,119.73197986026217,125.45332336425781,26721400,0.948,VDE
2024-09-30,126.2892280132497,130.31136003841686,113.59343203197035,121.5010757446289,23434500,1.052,VDE
2024-12-31,120.63795409621245,136.3228750388944,116.26000213623047,121.30999755859375,27287100,0.966,VDE
2025-03-31,122.12000274658203,133.17999267578125,121.91000366210938,126.5999984741211,17330300,0.0,VDE
2020-03-31,154.41831082236453,162.2576288297951,112.04322652506109,132.65875244140625,51949500,0.744,IWB
2020-06-30,127.85969965748654,168.49247656267664,125.58200684656133,161.4931182861328,66814400,0.6,IWB
2020-09-30,161.98227386719648,188.01045079500315,161.6812689700051,176.7751922607422,40826500,0.765,IWB
2020-12-31,178.03146342024795,201.16572901610002,170.75836763114924,200.8623046875,41032800,0.79,IWB
2021-03-31,201.73465057464455,214.09892557191765,195.998176590311,212.92605590820312,43910700,0.717,IWB
2021-06-30,214.2483469213066,231.3115042003247,214.22931716248016,230.81570434570312,38935200,0.545,IWB
2021-09-30,231.32103973605598,243.82101666374226,226.71577791673988,231.2349395751953,41453200,0.837,IWB
2021-12-31,232.16286816364536,256.0854717300364,229.62771938549622,253.72503662109375,46528500,0.78,IWB
2022-03-31,254.54071081000959,256.3157539931955,218.27092256299238,240.69671630859375,63321100,0.769,IWB
2022-06-30,241.8132360326804,244.14250704235099,192.60962894227322,200.52401733398438,79840600,0.624,IWB
2022-09-30,200.02215609230745,230.44434779691568,191.07705726917865,191.3679962158203,65716600,0.969,IWB
2022-12-31,193.02630953865028,218.98750806810008,186.20871392870237,205.02537536621094,81366200,0.927,IWB
2023-03-31,206.0966724589553,225.43829709738048,202.61010936566748,220.19204711914062,51218500,0.826,IWB
2023-06-30,219.95743231171426,239.44080581008478,216.35970744402087,238.9310760498047,37733200,0.633,IWB
2023-09-30,238.90166096158518,247.94952968267637,228.55401504999878,231.2513427734375,49659400,1.006,IWB
2023-12-31,231.26118161848513,260.45111448302515,220.91487928687647,259.13702392578125,66206300,0.976,IWB
2024-03-31,257.22004931091215,286.17745373651474,254.00877600123582,285.4638671875,46332400,0.869,IWB
2024-06-30,285.7809952381204,298.8973824570642,269.12074576749313,295.6285400390625,54841400,0.733,IWB
2024-09-30,296.6618188964951,313.8446239800111,277.56531366745713,313.4358825683594,54815500,1.068,IWB
2024-12-31,313.24647296141507,335.15973694704405,308.8498501670307,322.1600036621094,59667700,1.015,IWB
2025-03-31,323.8699951171875,337.760009765625,316.6300048828125,326.3900146484375,31458500,0.0,IWB
2020-03-31,253.52057482746446,266.7703213950568,186.43154568593792,220.1482391357422,281765600,1.178,VOO
2020-06-30,211.87481485164125,276.38912937769663,208.35163069825632,264.8465270996094,340413600,1.433,VOO
2020-09-30,265.7248681932455,308.0547750070479,265.332422065451,288.7041015625,209405600,1.309,VOO
2020-12-31,291.0595079695214,324.4841403919624,278.11868112531334,323.8434143066406,192663100,1.383,VOO
2021-03-31,325.09660941875416,345.91108130859084,316.00386002290844,344.4737854003906,248597400,1.263,VOO
2021-06-30,346.27042531631855,373.9444657805601,346.10966447533366,373.3656921386719,238118500,1.333,VOO
2021-09-30,374.10573280833336,396.0605917575195,368.0620153575972,375.4278564453125,272251800,1.308,VOO
2021-12-31,377.169841971174,420.7132739195727,373.10524273368617,417.0924377441406,336472300,1.533,VOO
2022-03-31,418.3917777733448,421.57319146385584,360.657831614296,397.9831237792969,524746700,1.374,VOO
2022-06-30,399.4306237513332,403.39919784080803,320.40337111386145,333.8827209472656,370995700,1.432,VOO
2022-09-30,333.1896650082856,382.01887761877697,317.2149969108512,317.3890075683594,284614000,1.469,VOO
2022-12-31,320.7630643891682,364.65419107057255,309.2391604364567,341.2899169921875,272180000,1.672,VOO
2023-03-31,343.0772987426005,373.4139442242785,337.25865184379256,366.8166198730469,246178400,1.487,VOO
2023-06-30,366.35822390005836,399.74054527712997,361.79335487615907,398.820068359375,220849400,1.576,VOO
2023-09-30,398.4676185457465,413.3812105760894,381.3604795564033,386.0100402832031,248069900,1.493,VOO
2023-12-31,385.2236282228945,433.1442257801686,369.545342357592,431.13067626953125,300585400,1.801,VOO
2024-03-31,428.27818398899336,477.43233979975844,423.07659622562454,475.9866638183594,323271600,1.543,VOO
2024-06-30,476.7194161280588,502.5506712735161,449.44944937079276,496.9858703613281,318610600,1.784,VOO
2024-09-30,498.3373334364321,526.5885829738498,465.94228688989125,525.9863891601562,369370700,1.639,VOO
2024-12-31,525.3584118685707,558.1734256822916,517.9222347490414,538.8099975585938,356068000,1.739,VOO
2025-03-31,542.02001953125,563.9199829101562,529.02001953125,546.3300170898438,204912600,0.0,VOO
2020-03-31,37.11862595989718,38.490122383893144,18.350780899204867,23.828956604003906,985547400,0.566,XLE
2020-06-30,23.058174071122167,38.44121252657893,22.328380180040533,31.434690475463867,2182871300,0.501,XLE
2020-09-30,31.55926209108212,32.8299411785559,24.93679562008945,25.28290557861328,1543933300,0.544,XLE
2020-12-31,25.00432821761972,35.52268578689514,22.775717415456963,32.421966552734375,2129554000,0.52,XLE
2021-03-31,32.79836163762379,46.51140223270244,32.088327727699976,42.41420364379883,2167686600,0.52,XLE
2021-06-30,42.60440111579622,48.97602956098176,39.984841339156446,47.048580169677734,1820431400,0.53,XLE
2021-09-30,48.12283963469485,48.27131474218971,39.42404376907428,46.04669189453125,1839583800,0.592,XLE
2021-12-31,46.382602335593084,52.51745016826524,46.25788086049755,49.69633483886719,1895543700,0.695,XLE
2022-03-31,49.76796936465539,71.8313458569658,49.74110415901363,69.10135650634766,2703721300,0.7,XLE
2022-06-30,69.01095737937709,84.3517294348959,63.50477068572278,65.3696060180664,2204720000,0.815,XLE
2022-09-30,66.16489426748659,77.86579263821692,59.857381496044646,66.55360412597656,1690958500,0.846,XLE
2022-12-31,68.94701958126208,87.52141505979947,68.83612517500674,81.66345977783203,1510406400,0.86,XLE
2023-03-31,81.14996758580004,86.9664074168606,70.35735169858481,78.1385498046875,1277267000,0.795,XLE
2023-06-30,81.43087173479051,82.7704381429993,71.93123462178659,77.24700927734375,1184566500,0.706,XLE
2023-09-30,77.43734465508379,89.16192256747416,74.69653970961502,86.65619659423828,1199821800,0.674,XLE
2023-12-31,86.54114524722559,88.73654296665909,77.40481995315731,81.14877319335938,1306169700,0.802,XLE
