Date,Close,SMA_50,SMA_200,Upper Band,Middle Band,Lower Band,RSI,MACD,MACD Signal,ATR,OBV
2020-11-10,113.27730560302734,112.78958480834962,89.50821933746337,119.71917133860808,112.8128562927246,105.90654124684113,48.92584712843173,0.04471688527885931,-0.25610333855636347,4.136613763746463,628800800
2020-11-11,116.71556091308594,112.5071208190918,89.69917636871338,119.43587890355973,112.74002304077149,106.04416717798325,55.63961648595144,0.3732065414085497,-0.13024136256338084,4.15167869512663,741095800
2020-11-12,116.44207000732422,112.27340301513672,89.88933490753173,119.1972773545449,112.67691841125489,106.15655946796488,56.331213600344526,0.6045002277581233,0.01670695550091998,4.130322406364735,637933500
2020-11-13,116.49089813232422,112.24582214355469,90.09712055206299,119.26913877422233,112.69865074157715,106.12816270893198,56.38176878508398,0.7827194594820526,0.16990945629714652,4.000292620441426,719515400
2020-11-16,117.50676727294922,112.23699859619141,90.31101459503174,119.83318335880037,112.91939086914063,106.00559837948089,55.73151442940551,0.994468025931198,0.33482117022395685,4.007598769374832,810698400
2020-11-17,116.61788940429688,112.36914367675782,90.5081290435791,120.09594261443445,113.02109298706054,105.94624335968663,64.18242994448742,1.0781272947275795,0.4834823951246814,3.7438316615088403,736427400
2020-11-18,115.28947448730469,112.3869612121582,90.69545402526856,120.22428875806419,113.08757705688477,105.95086535570535,55.42735533533217,1.0254155342270508,0.5918690229451553,3.4717205530114663,660105300
2020-11-19,115.88529968261719,112.49138793945312,90.8812066268921,120.48238418187353,113.23845825195312,105.99453232203271,73.78067938249339,1.019961714267481,0.6774875612096205,3.0993637323829515,734218300
2020-11-20,114.61549377441406,112.59947662353515,91.06596122741699,120.61119339189364,113.36046562194824,106.10973785200284,69.75281258357413,0.9027702248781964,0.7225440939433357,2.968599382630036,660614000
2020-11-23,111.20652770996094,112.57385971069336,91.23182674407958,120.60871833568979,113.31153602600098,106.01435371631217,57.50353581000655,0.5287252383076719,0.683780322816203,3.046376432373305,532654700
2020-11-24,112.49588775634766,112.5705191040039,91.40649295806885,120.55510314321809,113.25150451660156,105.94790588998502,51.00442339685648,0.33249962303331415,0.6135241828596253,2.9151299137081046,646528900
2020-11-25,113.33590698242188,112.65048110961914,91.57614963531495,120.43928128360031,113.49675025939942,106.55421923519853,42.057364208253446,0.2419825165874414,0.5392158496051885,2.70009988615994,723028100
2020-11-27,113.88290405273438,112.77629135131836,91.75136840820312,120.49502558309216,113.56847648620605,106.64192738931995,44.1731478338966,0.21194201410818891,0.47376108250578863,2.587770191288044,769719400
2020-11-30,116.28578186035156,113.01841613769531,91.93850456237793,120.14667431567271,114.07530364990234,108.00393298413196,57.537314688101524,0.37767327443599186,0.4545435208918293,2.4789288761214325,939129600
2020-12-01,119.8705825805664,113.26905029296876,92.15078441619873,120.09535739649674,114.76575775146485,109.43615810643296,65.74898401764074,0.789182743548281,0.5214713654231197,2.545909222944764,1066857800
2020-12-02,120.22221374511719,113.49297882080079,92.35921653747559,120.13355141824516,115.39237365722656,110.65119589620795,59.82488841766849,1.130647261038618,0.6433065445462194,2.4635818110930217,1155862000
2020-12-03,120.08544921875,113.8056362915039,92.57099334716797,120.70581892717688,115.79226646423339,110.87871400128991,60.28677914783089,1.374381581629521,0.7895215519628798,2.436371508063606,1076894400
2020-12-04,119.41146850585938,114.08336196899414,92.7881974029541,121.13322389045426,115.95953903198242,110.78585417351057,57.964819593366734,1.4959142080541454,0.9308000831811329,2.409859567477002,998634000
2020-12-07,120.87664031982422,114.31121292114258,93.03077041625977,121.82803596350618,116.20666427612305,110.58529258873992,58.970304509766486,1.6909644252210114,1.0828329515891086,2.3735793661344857,1085346000
2020-12-08,121.49201965332031,114.49910614013672,93.28867561340331,122.55168677989417,116.60030708312988,110.64892738636559,63.16621203540436,1.873601386354622,1.2409866385422113,2.3861385277178857,1167571500
2020-12-09,118.95238494873047,114.65317352294922,93.52833755493164,122.7081395015135,116.88406105041504,111.05998259931658,59.28672648331714,1.7927494975734533,1.3513392103484598,2.60451863223889,1052482300
2020-12-10,120.3785171508789,114.8022200012207,93.79834228515625,123.09576276577369,117.06720886230468,111.03865495883568,60.93159334142373,1.8227393387558948,1.445619236029947,2.7070807811932625,1133794500
2020-12-11,119.56778717041016,114.91593994140625,94.06448757171631,123.34515657241732,117.22349472045899,111.10183286850065,62.323769715255835,1.7607900781206354,1.5086534044480846,2.7915030431938277,1046854700
2020-12-14,118.95238494873047,115.09087478637696,94.29667488098144,123.5050796635918,117.3465690612793,111.1880584589668,72.3883180684123,1.6430964336926905,1.5355420102970059,2.6477762998099195,967670200
2020-12-15,124.91075897216797,115.31710983276368,94.57016914367676,124.74460505614981,117.71676864624024,110.68893223633067,78.25685148448831,2.0074734556408202,1.6299282993657689,2.8473195180142423,1124913900
2020-12-16,124.84239959716797,115.6071142578125,94.82703800201416,125.81653319082271,118.12799415588378,110.43945512094486,77.14277384222274,2.2646236684988565,1.7568673731923865,2.8633663504774125,1026705300
2020-12-17,125.71172332763672,115.87706085205077,95.10016899108886,126.9184455905514,118.64910659790038,110.37976760524937,77.48515235521884,2.509634717829613,1.907420842119832,2.8849945158233905,1121065100
2020-12-18,123.7190933227539,116.10930114746094,95.36805679321289,127.49889194237552,119.04079627990723,110.58270061743893,67.60754383637745,2.5140388761142702,2.0287444489187196,2.7873170373573877,928523600
2020-12-21,125.25263214111328,116.33320770263671,95.6713505935669,128.19524570725483,119.5726531982422,110.95006068922955,64.12088655585653,2.6111729927464324,2.1452301576842623,2.81801489527142,1049775200
2020-12-22,128.8179168701172,116.4835205078125,95.96920993804932,129.07550744024624,120.45322265625,111.83093787225377,69.29822758375452,2.941928441507031,2.3045698144488163,3.076166311412458,1218680000
2020-12-23,127.91925811767578,116.68021636962891,96.27460079193115,129.60559212951821,121.22439117431641,112.8431902191146,67.00591501158192,3.095853198130328,2.462826491185119,3.0817475316839054,1130456300
2020-12-24,128.90577697753906,116.89488739013672,96.61792858123779,130.18908586649547,122.00288467407226,113.81668348164906,70.33465865157422,3.2598658002814886,2.622234353004393,3.157097081788897,1185386400
2020-12-28,133.51620483398438,117.21112823486328,96.94822208404541,131.75849569162347,122.98454971313477,114.21060373464607,73.85688229393381,3.7189996531900675,2.841587413041528,3.369896917544534,1309872600
2020-12-29,131.73841857910156,117.52477157592773,97.31301769256592,132.7657463446059,123.75718154907227,114.74861675353864,68.52687316457848,3.894520438946131,3.052174018222449,3.548507525082973,1188825300
2020-12-30,130.6151885986328,117.8752360534668,97.65927452087402,133.60356885498348,124.29441184997559,114.98525484496771,72.22638219617738,3.8980523331740784,3.221349681212775,3.383851234651654,1092373200
2020-12-31,129.6090545654297,118.17574020385742,98.0080115699768,134.1546107034432,124.76375389099121,115.37289707853921,67.87727550655224,3.7761358336022965,3.3323069116906794,3.3350123050677425,993256600
2021-01-04,126.40523529052734,118.42464904785156,98.3430228805542,134.23000752462391,125.07974319458008,115.92947886453625,62.119057497091255,3.3820089948162035,3.3422473283157843,3.6252555143891305,849954700
2021-01-05,127.96809387207031,118.72665740966796,98.70470468521118,134.33644209043615,125.50757446289063,116.67870683534511,65.46065465286149,3.159351227402425,3.3056681081331125,3.729911727291814,947619600
2021-01-06,123.66047668457031,118.95636001586914,99.05075763702392,134.25320235441998,125.64676628112792,117.04033020783585,47.727270836112815,2.6052726741306316,3.1655890213326163,3.628744530701332,792531600
2021-01-07,127.88018798828125,119.27026138305663,99.39059560775758,134.39571975888876,125.96617469787597,117.53662963686318,54.79789088443027,2.4780909751495415,3.0280894120960014,3.8534060267631864,902109800
2021-01-08,128.98397827148438,119.5760105895996,99.73760272979736,134.3136931824601,126.46775436401367,118.62181554556723,55.13021186565359,2.4382584874267366,2.9101232271621487,3.8973623330123033,1007268000
2021-01-11,125.9852066040039,119.92709487915039,100.05393894195556,134.0604631346448,126.74808883666992,119.43571453869504,53.4441350771076,2.1400460237146746,2.7561077864726538,3.9371345837697995,906883500
2021-01-12,125.80939483642578,120.19431518554687,100.38237937927246,133.57109794335614,127.0601692199707,120.54924049658528,50.88261774243566,1.867990920843269,2.578484413346777,3.7955013989458157,814932400
2021-01-13,127.8508529663086,120.62834747314453,100.71244850158692,132.78250814341334,127.50509262084961,122.22767709828588,48.389117856003615,1.7964060509392965,2.422068740865281,3.5708387587552517,903569200
2021-01-14,125.9168701171875,121.02545486450195,101.03347867965698,132.74717436738473,127.55539817810059,122.36362198881645,46.77574184215033,1.565571340959977,2.2507692608842205,3.6120039339223546,813347400
2021-01-15,124.18794250488281,121.35541580200196,101.3620993423462,132.79408871040232,127.52267532348633,122.25126193657033,42.58069764305627,1.228956515453774,2.0464067117981313,3.662240249097956,701748900
2021-01-19,124.8619155883789,121.61090225219726,101.68921209335328,132.82623182394377,127.48018493652344,122.13413804910311,34.467066898140345,1.004985983436299,1.838122566125765,3.4110671735881377,792506200
2021-01-20,128.96438598632812,121.86886962890625,102.04110830307008,132.81948600643537,127.74244956970215,122.66541313296892,45.40457644016008,1.1453202595161542,1.699562104803843,3.425718938725756,896825700
2021-01-21,133.6920166015625,122.22402725219726,102.3910886001587,133.74774767506779,128.1644187927246,122.58108991038142,54.55327779639446,1.6193496102581975,1.683519605894714,3.7780579228657385,1016976600
2021-01-22,135.84092712402344,122.66846252441407,102.75550216674804,135.07076015272727,128.51556930541992,121.96037845811254,58.9205842330467,2.143709062229533,1.7755574971616779,3.904341578243295,1131436000
2021-01-25,139.60157775878906,123.1949479675293,103.13066200256348,137.30533379448318,129.09968528747558,120.89403678046797,68.59343473161775,2.830097184214239,1.9864654345721902,4.022951176357146,1289047700
2021-01-26,139.8359832763672,123.65735641479492,103.50466407775879,139.15062331114427,129.64619560241698,120.14176789368969,67.37199285620477,3.3543128517388254,2.2600349180055175,3.996438188836646,1387438300
2021-01-27,138.761474609375,124.10374450683594,103.86691123962402,140.12529649458924,129.90845909118653,119.69162168778382,74.41551565820512,3.6410815539796317,2.5362442452003404,3.9420170142409034,1246594500
2021-01-28,133.9069366455078,124.4520652770996,104.18814083099365,140.3607297291735,130.01688499450682,119.67304025984015,59.5481324079379,3.4370074910509345,2.7163968943704595,3.9650348402699263,1103973400
2021-01-29,128.89601135253906,124.67985015869141,104.48749500274658,140.28240658059678,129.93092613220216,119.57944568380752,49.875987528626126,2.8382202959719223,2.7407615746907523,4.27760681773219,926449600
2021-02-01,131.02540588378906,124.96800048828125,104.79475383758545,140.3633269196309,130.00174369812012,119.64016047660935,57.284032835146185,2.5066068687479515,2.6939306335021924,4.340397182962687,1032689400
2021-02-02,131.85568237304688,125.2993246459961,105.11088417053223,140.52366428651416,130.2742660522461,120.02486781797806,58.57579508271406,2.2844633409349626,2.6120371749887465,4.2943491656149755,1115994800
2021-02-03,130.8300323486328,125.59821929931641,105.42900875091553,140.61095426762736,130.41736297607423,120.2237716845211,54.35091443555563,2.002567260604735,2.4901431921119443,4.238533958992873,1026113900
2021-02-04,134.199951171875,125.98990844726562,105.77436962127686,140.74946560772813,130.94433670043946,121.1392077931508,61.610001146371054,2.0277126620792387,2.3976570861054034,4.323654386075441,1110297000
2021-02-05,133.78419494628906,126.44146179199218,106.10827220916748,141.01168381285046,131.23953704833986,121.46739028382926,63.96468172338694,1.9911398998022207,2.316353648844767,4.207998453581241,1034603200
2021-02-08,133.93093872070312,126.8701628112793,106.44420680999755,141.26907108761333,131.48688507080078,121.70469905398824,63.4031128006298,1.9515010293127943,2.2433831249383727,4.227049373364374,1105900400
2021-02-09,133.0504913330078,127.26445449829102,106.76610481262207,141.29044600765408,131.84014930725098,122.38985260684788,56.67451462856442,1.8279704869842703,2.160300597347552,4.043765868202548,1029126200
2021-02-10,132.44400024414062,127.63567642211915,107.08472770690918,141.1865722479697,132.17187957763673,123.15718690730375,47.644240240835316,1.6619746705268028,2.0606354119834025,3.6916968750888595,956079600
2021-02-11,132.1896514892578,127.95375381469727,107.4076484298706,141.17151822524232,132.3888195037842,123.60612078232606,42.57691420006005,1.4926911567244474,1.9470465609316117,3.537777728289334,891799600
2021-02-12,132.42442321777344,128.2048306274414,107.720640335083,140.95265334205902,132.71419715881348,124.47574097556793,32.96683479102268,1.3617791267412542,1.8299930740935402,3.0698117446005506,951944700
2021-02-16,130.29188537597656,128.4062240600586,108.01560428619385,140.3276510801344,133.01939430236817,125.71113752460195,29.221523865206763,1.0735768922037607,1.6787098377155845,3.09038031802796,871368400
2021-02-17,127.99300384521484,128.5643751525879,108.30481311798096,139.8555388025598,133.17594871520996,126.49635862786009,27.742522915135083,0.6521563653434725,1.4733991432411622,3.07890816314494,773449900
2021-02-18,126.88761138916016,128.7138980102539,108.58353225708008,140.0836893376106,133.07210998535157,126.06053063309254,32.83072936980487,0.2263721513335497,1.2239937448596399,2.9446129534520913,676593200
2021-02-19,127.04409790039062,128.83724716186524,108.8576948928833,140.24078159737007,132.73971405029297,125.23864650321588,44.05946651839031,-0.09731595448869257,0.9597318049899735,2.598052327572939,764262000
2021-02-22,123.25833892822266,128.8725735473633,109.10920360565186,140.56636987322463,132.11058464050294,123.65479940778123,27.478225858189887,-0.6518065997988458,0.6374241240322096,2.5859358490829436,660345600
2021-02-23,123.12137603759766,128.95595336914062,109.35625381469727,139.8795641635298,131.28657455444335,122.6935849453569,23.612603554851177,-1.0897344117606735,0.291992416873633,3.015888894267706,502072600
2021-02-24,122.62247467041016,129.00083251953126,109.59203723907471,138.86012111595082,130.4258991241455,121.99167713234019,24.388837545036978,-1.4602200212299152,-0.05845007074707664,3.1188287103036223,391032700
2021-02-25,118.35733795166016,128.97662353515625,109.80055755615234,138.504545756918,129.40569229125975,120.30683882560152,3.1799408087368164,-2.074084666939669,-0.4615769899855951,3.2910788370360415,242833200
2021-02-26,118.62147521972656,128.97000534057617,110.01477863311767,138.66879499998385,128.64141921997071,118.6140434399576,4.78403628547143,-2.5103256794654953,-0.8713267278815752,3.4517906115432972,407393600
2021-03-01,125.0093765258789,128.97197769165038,110.26551399230956,138.60350499222065,128.44708747863768,118.29066996505473,30.612174518565197,-2.3139260759169815,-1.1598465974886565,3.7753073974655913,523701500
2021-03-02,122.39747619628906,128.9230792236328,110.50089031219483,138.44039739384485,128.01569099426268,117.59098459468052,28.469717855964376,-2.3420389361705674,-1.3962850652250387,3.892696318983206,421440600
2021-03-03,119.40406036376953,128.79692596435547,110.72352611541749,138.32703965878548,127.39310989379882,116.45918012881218,25.964603298130882,-2.576165785559752,-1.6322612092919815,3.9821348671848376,308474300
2021-03-04,117.51604461669922,128.6728649902344,110.92790092468262,138.3780013172777,126.72741050720215,115.0768196971266,24.48973474244474,-2.880851430453646,-1.8819792535243145,4.147038344888608,130319300
2021-03-05,118.77796936035156,128.54337173461914,111.14079963684082,137.56583689743547,125.95631141662598,114.34678593581648,27.093544328697064,-2.986068677752044,-2.1027971383698607,4.3238208395179,284085900
2021-03-08,113.82808685302734,128.24357513427734,111.32153942108154,137.15096180686064,124.9585060119629,112.76605021706516,24.752413852328843,-3.4293369925700716,-2.368105109209903,4.462869679114916,129709300
2021-03-09,118.45514678955078,128.05429290771485,111.5283101272583,135.93590916689888,124.18471641540528,112.43352366391169,36.34830854548496,-3.368436024997493,-2.568171292367421,4.601218824021138,259235100
2021-03-10,117.36933135986328,127.82356399536133,111.72716972351074,134.74672281490308,123.40065841674804,112.05459401859301,36.368690228217744,-3.36895261146131,-2.728327556186199,4.551609322878689,147291800
2021-03-11,119.30623626708984,127.53936462402343,111.93834190368652,133.38465276459738,122.7437702178955,112.10288767119364,39.45614935713946,-3.1764537893227356,-2.8179528028135064,4.6438423748463125,250318300
2021-03-12,118.39646911621094,127.27252563476563,112.1432862854004,131.8734965596751,122.05411109924316,112.23472563881124,42.81165476270243,-3.0620107379814527,-2.866764389847096,4.541129209098068,162213200
2021-03-15,121.29205322265625,127.08606292724609,112.36253818511963,130.0179008808303,121.4974925994873,112.9770843181443,47.49930905158073,-2.706465903077614,-2.8347046924931996,4.209924983920869,254617000
2021-03-16,122.83768463134766,126.95063552856445,112.58989540100097,128.6153234326397,121.12478256225586,113.634241691872,50.28600791834742,-2.2737639866838038,-2.7225165513313208,4.1819765821218065,369844900
2021-03-17,122.0453109741211,126.86343704223633,112.80853355407714,127.60848801058476,120.82739791870117,114.04630782681757,55.399617975268924,-1.9720499680151846,-2.5724232346680935,4.014278609047658,257912300
2021-03-18,117.9073486328125,126.66222213745117,113.00466903686524,126.63917946776337,120.37838478088379,114.11759009400421,49.06095627921909,-2.043284698928886,-2.4665955275202522,4.05480532461108,136682600
2021-03-19,117.37908172607422,126.53659423828125,113.19599746704101,125.44076902325033,119.89513397216797,114.34949892108561,38.138641028913156,-2.117951039653164,-2.396866629946835,3.711024364782225,-48866900
2021-03-22,120.70512390136719,126.39309295654297,113.4073628616333,125.1006033243301,119.7674732208252,114.4343431173203,47.42636565517337,-1.8869888135345434,-2.294891066664377,3.722905007398431,63045400
2021-03-23,119.87360382080078,126.2108854675293,113.6034016418457,124.70071767763538,119.60508460998535,114.50945154233533,50.76431171956228,-1.7508634426487788,-2.1860855418612575,3.5992271128150466,-32421700
2021-03-24,117.4769058227539,126.0407194519043,113.78507217407227,124.32008026230393,119.34780616760254,114.37553207290115,49.93732866169205,-1.8154492351876286,-2.111958280526532,3.4489977137937893,-120952200
2021-03-25,117.96603393554688,125.88385223388671,113.95637668609619,124.3199663771518,119.32824096679687,114.33651555644194,48.666888137957564,-1.806342992592846,-2.050835222939795,3.3295126879519077,-22107500
2021-03-26,118.57254028320312,125.69828598022461,114.11994613647461,124.31902602205454,119.3257942199707,114.33256241788686,59.085767518079784,-1.7302410939651764,-1.9867163971448714,3.1443470355970313,71963700
2021-03-29,118.74861907958984,125.55492095947265,114.30500644683838,123.23048577707426,119.01275634765625,114.79502691823824,50.677506011355526,-1.636853080297655,-1.9167437337754283,2.875331966509395,152782900
2021-03-30,117.29104614257812,125.41698303222657,114.47925064086914,122.72315834027707,118.7574348449707,114.79171134966434,49.82232163852661,-1.6613058613704936,-1.8656561592944414,2.862055389966432,67111000
2021-03-31,119.49209594726562,125.3095866394043,114.65940212249755,122.73077625069786,118.7618366241455,114.79289699759315,50.41683449441044,-1.4859494420494173,-1.7897148158454366,2.889307455078309,185434800
2021-04-01,120.32359313964844,125.1367707824707,114.83265140533447,122.88420661177976,118.90221405029297,114.92022148880618,54.33726068758233,-1.2652977768978104,-1.6848314080559115,2.835503807517999,260523900
2021-04-05,123.16049194335938,124.92614028930664,115.02068149566651,123.53362986480407,119.12134017944337,114.70905049408266,54.21631903124862,-0.8516978751081012,-1.5182047014663496,2.806156679816812,349175100
2021-04-06,123.46375274658203,124.6785968017578,115.21005752563477,123.672783735018,119.60312347412109,115.53346321322418,51.49670673448722,-0.49375466433077975,-1.3133146940392357,2.6838753896197693,429346400
2021-04-07,125.11698913574219,124.38890502929688,115.41014526367188,124.64982402993135,119.93621559143067,115.22260715292998,57.052989169945775,-0.07580588792744436,-1.0658129328168775,2.6321680023488727,512813100
2021-04-08,127.52344512939453,124.14265426635743,115.61113269805908,126.08881375496169,120.44392127990723,114.79902880485277,73.98721469529752,0.44447874137424037,-0.763754597978654,2.495911575765151,601657700
2021-04-09,130.10601806640625,123.96954513549805,115.8157131576538,128.05628621259706,120.98391036987304,113.91153452714903,78.79590415595113,1.0530610784933145,-0.4003914626842603,2.623082340383793,708344400
2021-04-12,128.3843231201172,123.85909286499023,116.01955707550049,129.17021978192295,121.48330307006836,113.79638635821375,68.73508122218202,1.380526719227447,-0.04420782630191885,2.517569582958894,616924400
2021-04-13,131.5048828125,123.91127029418945,116.23318798065185,130.88926159262994,121.99394454956055,113.09862750649118,75.52598735333149,1.8702891571524987,0.3386915703889647,2.6098025846881066,708190900
2021-04-14,129.15707397460938,123.87390365600587,116.44871887207032,131.76288293948983,122.30991401672364,112.85694509395744,75.6884026722303,2.04540273646829,0.6800338036048298,2.6454380591145394,620968100
2021-04-15,131.57334899902344,123.86825698852539,116.66641529083252,133.10396037967317,122.78631591796875,112.46867145626433,77.58820923466818,2.3520418363246023,1.0144354101487842,2.667100317962895,710315200
2021-04-16,131.2407684326172,123.87647171020508,116.8787744140625,134.15901010944498,123.45298690795899,112.746963706473,75.97274414332568,2.538951606284172,1.3193386493758619,2.585346955723178,625392800
2021-04-19,131.90599060058594,123.8305924987793,117.0952991104126,135.11887264754625,124.17933235168456,113.23979205582289,76.44518540395634,2.709523119152749,1.5973755433312393,2.6049122586262805,719657000
2021-04-20,130.21365356445312,123.75918167114258,117.30336212158203,135.78340016939478,124.65475883483887,113.52611750028296,75.73050803789747,2.677282767444865,1.8133569881539646,2.6880632231417616,624844700
2021-04-21,130.59512329101562,123.69246536254883,117.50148212432862,136.3824911261425,125.1908348083496,113.9991784905567,73.83455533602017,2.6519435211608027,1.9810742947553324,2.606309782796175,693691800
2021-04-22,129.0690460205078,123.61283645629882,117.69338298797608,136.46987120771652,125.7704418182373,115.07101242875807,68.22998569952722,2.4801308989756734,2.0808856155994007,2.655920344185015,609125300
2021-04-23,131.39730834960938,123.5919026184082,117.88636444091797,136.75808789336293,126.44200553894044,116.12592318451794,67.54170235831337,2.5029865984572552,2.165305812170972,2.6573203129125167,687782800
2021-04-26,131.78858947753906,123.58388137817383,118.0793067932129,136.98023218362192,127.10280799865723,117.22538381369253,67.66293676454544,2.5235827310659005,2.2369611959499576,2.6587181033759584,754687900
2021-04-27,131.46578979492188,123.5647087097168,118.26982013702393,136.96772227246197,127.73866653442383,118.5096107963857,64.27633732472607,2.4852101226038883,2.286610981280744,2.555304397471331,688672100
2021-04-28,130.67337036132812,123.57233840942382,118.45852470397949,136.28965890793057,128.40778274536132,120.52590658279206,57.63753000037367,2.363611683976842,2.3020111218199637,2.516874895918629,580912000
2021-04-29,130.5755615234375,123.62398956298829,118.63905094146729,135.6765355977921,128.96195602416992,122.24737645054772,51.294464075382805,2.2336040918991245,2.288329715835796,2.5902442110825135,429811000
2021-04-30,128.5995330810547,123.65822799682617,118.8064485168457,134.731359577074,129.37575302124023,124.02014646540647,50.58509808606882,1.9486602156151207,2.2203958157916612,2.598629029548458,319971500
2021-05-03,129.65602111816406,123.71046646118164,118.9849807357788,134.18633076347183,129.70052947998047,125.21472819648912,44.33797477936854,1.787484882847309,2.1338136292027907,2.5420321948259477,395106600
2021-05-04,125.06806945800781,123.74666107177734,119.14152217864991,133.83342662974644,129.78074531555177,125.72806400135711,38.9885166669817,1.274847268810504,1.9620203571243335,2.716718673675335,257541900
2021-05-05,125.3126220703125,123.79048599243164,119.28940700531005,133.79648733024746,129.79052696228027,125.78456659431308,30.906921574229784,0.8781884090075636,1.7452539675009797,2.690862509246707,341542800
2021-05-06,126.91696166992188,123.87637573242188,119.45192012786865,133.84679161449682,129.76020278930665,125.67361396411647,37.76306823040056,0.6853894594555072,1.5332810658918854,2.7768081936249334,419671100
2021-05-07,127.59307861328125,124.0610905456543,119.6164875793457,133.82946714067367,129.6345558166504,125.43964449262712,37.80142437773027,0.5804607000521429,1.342716992723937,2.752562983245769,498644400
2021-05-10,124.30061340332031,124.17467330932617,119.78614009857178,134.23477862339215,129.43037033081055,124.62596203822896,34.66380984116758,0.22898982394093537,1.1199715589673367,2.7306061739857532,410573200
2021-05-11,123.3794937133789,124.14207565307618,119.95230636596679,134.42681985703751,129.0241008758545,123.62138189467147,31.79499735712193,-0.12246830011805798,0.8714835871502578,2.8449871050948263,284430400
2021-05-12,120.3025894165039,124.10017791748047,120.09240562438964,135.24275795407917,128.5813766479492,121.91999534181926,29.487467406831655,-0.6418826341016768,0.5688103428998709,2.9097071692189727,172258100
2021-05-13,122.45840454101562,124.1612648010254,120.25086391448974,135.16179588355283,128.12562942504883,121.08946296654482,28.913791378201964,-0.869542428468506,0.2811397886261955,2.9240826870830037,278119400
2021-05-14,124.8885269165039,124.30871444702149,120.41277362823486,134.82556641233595,127.80801734924316,120.79046828615039,35.15153266398485,-0.8441431328084974,0.0560832043392569,3.023648448066322,360037400
2021-05-17,123.73225402832031,124.40780014038086,120.56330516815186,134.36384869950083,127.39933052062989,120.43481234175894,33.9342579660658,-0.9068618280546588,-0.13650580213952623,3.092394716257793,285792800
2021-05-18,122.34080505371094,124.57805450439453,120.65787166595459,134.18703260304468,127.00568809509278,119.82434358714086,33.110190801092415,-1.0566645778254298,-0.32053755727670696,3.111522878250408,222449900
